@relation sulfurCatalyst

@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute target numeric

@data
1.279,0.002733,346.33,341.03,351.92,360.27,374.65,379.8,367.45,352.15,348.11,0.17095,0.40678
1.2819,0.002718,345.83,340.46,353.04,360.95,374.55,379.62,366.21,352.94,348.85,0.17309,0.40706
1.2888,0.002743,346.2,341.13,353.77,360.77,375.59,380.13,366.16,353.81,348.88,0.17165,0.40562
1.2906,0.002707,347,341.28,353.04,359.8,373.99,381.01,366.1,353.77,347.24,0.17193,0.40173
1.2846,0.002705,346.63,341.11,353.59,360.58,374.66,379.8,367.75,352.24,348.51,0.17296,0.40774
1.2927,0.002717,346.31,340.95,353.26,360.05,374.58,379.49,366.52,352.43,348.1,0.17195,0.40129
1.2772,0.002718,345.3,340.98,351.72,359.33,374.05,379.96,366.13,353.62,347.99,0.1701,0.4005
1.2954,0.002764,346.53,339.37,351.75,359.21,374.9,380.88,367.61,352.27,348.46,0.17097,0.40234
1.2865,0.002728,345.28,340.38,352.13,360.27,375.27,380.7,366.74,353.12,347.24,0.17092,0.40054
1.2805,0.002749,346.53,340.92,351.69,360.58,374.84,380.47,367.09,352.76,347.62,0.17112,0.40633
1.2843,0.002748,346.52,340.94,351.39,360.61,374.6,380.9,367.13,353.3,348.03,0.17236,0.40765
1.2739,0.002722,345.09,339.85,352.45,359.12,374.41,380.79,367.27,352.99,347.09,0.1718,0.40547
1.2911,0.002751,345.28,340.19,351.5,360.74,373.85,380.77,366.72,352.63,348.82,0.17293,0.40263
1.2864,0.002779,345.43,341.05,351.96,360.15,373.61,379.53,367.63,352.38,346.9,0.17285,0.40637
1.2905,0.00274,345.27,339.92,351.13,360.49,373.64,381.01,366.27,351.86,347.32,0.1704,0.4067
1.2755,0.002764,345.09,339.49,351.84,359.67,373.67,379.76,367.06,353.62,346.83,0.17136,0.40408
1.2895,0.002779,345.92,340.04,352.99,360.28,374.97,380.93,367.56,353.2,348.68,0.17233,0.40474
1.2895,0.002743,345.48,340.33,351.58,359.26,373.72,381.21,366.95,352.37,347.03,0.17099,0.40613
1.2868,0.002768,345.46,339.76,351.51,359.02,373.77,381.29,367.63,351.95,347.44,0.17047,0.40518
1.2765,0.00277,344.69,340.72,351.34,358.7,375.05,381.14,366.27,352.16,348.1,0.1726,0.40504
1.2846,0.002796,346.04,339.22,351.93,359.86,374.98,380.99,367.61,353.28,347.94,0.17233,0.40343
1.2857,0.002787,344.16,339.84,352.71,359.82,373.51,380.38,368.01,351.91,347.83,0.17194,0.40537
1.2735,0.002755,345.8,340.07,352.05,360.04,373.78,380.85,366.21,352.69,348.45,0.17302,0.40471
1.2739,0.002777,344.62,339.44,351,358.71,373.81,380.4,366.27,352.98,346.97,0.1715,0.40132
1.273,0.002761,344.04,339.54,351.69,358.91,374.26,380.25,367.36,351.71,348.59,0.17081,0.40332
1.2836,0.002759,345.51,339.28,350.93,358.72,374.59,381.56,367.47,353.53,346.84,0.17234,0.40059
1.2732,0.002814,344.63,339.06,351.14,358.32,373.02,380.2,367.6,353.4,348.16,0.17064,0.40214
1.2891,0.002805,345.4,338.66,352.27,359.54,373.53,381.36,367.33,353.28,348.55,0.17287,0.40576
1.2767,0.002782,344.31,339.98,352.1,358.11,374.21,381.13,367.77,352.01,347.88,0.1722,0.4022
1.2908,0.002806,343.68,339.24,351.16,359.58,373.56,379.92,367.85,351.62,346.8,0.16978,0.40052
1.2777,0.002793,343.99,338.75,350.14,358.37,374.21,380.43,367.97,353.37,347.3,0.17072,0.40164
1.2704,0.002806,343.96,339.34,350.3,358.2,373.29,380.67,367.86,353.19,347.63,0.17033,0.40558
1.2663,0.0028,345.35,340.43,351.24,358.02,372.77,381.03,368.06,352.07,346.67,0.17252,0.40359
1.2787,0.002813,343.76,338.46,350.45,358.61,374.01,380.88,367.09,352.5,348.47,0.16975,0.4029
1.2872,0.002828,344.15,339.47,351.57,358.93,373.38,380.1,368.06,352.85,348.4,0.17138,0.40222
1.2873,0.002821,343.9,339.77,351.08,358.85,373.7,380.7,366.42,351.97,347.18,0.17178,0.40068
1.2885,0.002813,344.99,339.63,351.38,357.51,372.92,380.71,367.47,351.84,347.24,0.16978,0.40331
1.2658,0.002823,345.22,340.01,349.9,358.55,372.71,380.82,367.73,352.23,347.31,0.1714,0.4032
1.2692,0.002801,343.24,339.41,350.67,358.1,374.17,380.8,367.86,351.67,348.17,0.17273,0.40794
1.2831,0.002843,343.76,340.23,350.93,357.15,373.93,380.39,367.45,352.56,346.64,0.17196,0.40421
1.2846,0.002825,344.7,339.73,350.91,358.8,373.25,381.49,368.13,352.85,347.7,0.17092,0.40465
1.2647,0.002841,344.36,340.04,349.76,357.24,373.23,379.97,366.67,351.58,346.78,0.17199,0.40517
1.2724,0.002816,343.72,340.01,349.44,358.55,373.63,381.18,368.29,353.19,348.11,0.171,0.40453
1.269,0.00281,344.43,340.17,350.74,358.41,373.35,381.64,366.77,352.16,347.17,0.17214,0.40474
1.2809,0.002814,344.92,339.91,350.74,357.89,373.74,380.22,367.33,351.54,347.1,0.16993,0.40353
1.285,0.00283,344.5,339.33,350.04,357.69,372.64,380.73,367.66,353.05,346.94,0.17187,0.40417
1.27,0.002827,343.51,338.55,350.53,358.3,372.84,381.17,367.17,353.05,346.97,0.17197,0.40633
1.278,0.002873,342.72,339.59,350.86,357.02,372.41,380.96,367.37,352.74,348.14,0.17032,0.40571
1.2724,0.002842,344.41,338.21,350.35,356.58,372.46,380.9,367.12,352.47,347.46,0.16996,0.40455
1.2682,0.002859,343.67,339.82,349.23,358.35,373.4,380.5,368.43,353.08,348.11,0.16971,0.4045
1.2596,0.002846,343.79,340.04,350.38,356.6,372.97,381.74,367.37,352.11,346.7,0.17147,0.40518
1.2789,0.002857,343.91,339.26,349.51,357.97,372.33,380.96,367.18,352.55,347.56,0.17011,0.40456
1.2664,0.002842,344.39,337.97,350.8,357.24,372.6,381.17,367.12,351.64,347.27,0.17256,0.40586
1.261,0.00284,344.09,337.93,350.35,356.43,373.35,380.59,368.15,352.97,348.02,0.17266,0.40619
1.2724,0.002844,343.95,339.6,349.44,357.41,372.3,381.73,367.97,351.9,347.62,0.17246,0.40381
1.2761,0.002871,343.31,339.79,348.8,357.92,372.75,380.31,367.2,351.51,346.64,0.17037,0.4022
1.2658,0.002882,343.03,338.13,348.85,356.17,371.79,381.89,368.08,352.06,346.07,0.17124,0.40399
1.2737,0.002903,342.42,339.67,348.58,356.47,372.9,381.34,367.3,352.5,346.63,0.17099,0.40228
1.2729,0.002878,342.91,338.7,349.48,356.23,371.99,381.87,368.45,352.96,346.61,0.17131,0.4039
1.2585,0.002894,344.06,338.45,349.79,356.48,372.07,382.04,368.15,351.43,346.63,0.16975,0.40072
1.2762,0.002903,342.25,339.73,348.79,355.93,372.88,380.9,368.05,352.28,346.56,0.17056,0.40515
1.2612,0.00286,343.62,339.13,349.78,356.28,372.07,380.99,368.69,351.37,347,0.17218,0.40564
1.2582,0.00289,342.17,339.2,348.89,357.02,371.81,381.9,368.17,352.73,347.04,0.17234,0.40601
1.2689,0.0029,343.03,339.21,348.4,356.54,371.91,381.62,367.78,352.96,345.99,0.17039,0.40604
1.2719,0.002923,343.83,338.96,349.95,356.19,372.01,381.6,367.09,352.48,347.43,0.17129,0.40399
1.2752,0.002915,343.79,338.54,349.77,356.62,371.49,382.07,368.66,352.25,347.31,0.17147,0.40723
1.2752,0.0029,342.71,339.15,349.75,356.62,372.19,380.6,368.32,351.5,346.91,0.17036,0.40212
1.268,0.002892,342.17,337.78,349.53,355.9,371.44,382.03,368.29,351.87,347.75,0.17115,0.40161
1.272,0.002893,342.43,338.6,348.16,356.65,372.97,380.94,367.12,352.94,346.99,0.17057,0.403
1.2747,0.002915,342.67,337.66,349.22,356.42,371.65,382.12,367.3,351.31,347.2,0.17013,0.40371
1.2572,0.002903,342.87,339.02,347.86,355.2,372.42,380.92,368.56,351.92,347.59,0.17131,0.40586
1.2549,0.002912,342.76,338.71,349.1,356.98,371.53,381.38,368.48,352.42,347.56,0.17217,0.40327
1.272,0.002922,342.25,338.96,349.61,355.46,372.14,382.31,368.42,351.56,347.06,0.17056,0.40119
1.2736,0.002917,342.67,337.69,349.56,356.59,371.45,381.58,368.8,352.09,345.97,0.17089,0.40232
1.2735,0.002929,342.19,339.03,349.4,354.98,372.54,382.5,368.58,351.14,345.8,0.17043,0.40137
1.2528,0.002916,341.81,337.43,348.02,356.52,371.69,381.77,367.37,352.89,346.18,0.17096,0.4035
1.2615,0.002927,341.33,337.54,347.9,356.3,370.7,381.62,367.67,351.74,346.09,0.17049,0.40388
1.2713,0.002952,341.69,337.51,347.36,355.35,372.1,381.66,368.94,351.16,347.3,0.1715,0.40404
1.2525,0.002926,341.64,339.04,348.99,355.92,371.02,382.54,367.85,351.43,347.36,0.16971,0.40379
1.2473,0.00293,341.19,338.99,349.09,355.7,370.69,381.52,367.13,351.55,347.46,0.16981,0.4007
1.2654,0.002931,342,338.57,347.22,354.99,372.04,381.21,369.01,351.36,346.27,0.17117,0.40046
1.2521,0.002925,342.25,338.1,348.78,355.83,372.29,381.76,367.28,351.91,347.61,0.16986,0.4047
1.258,0.002945,341.89,338.2,348.16,354.38,371.62,380.9,367.55,352.71,347.15,0.17016,0.40781
1.2667,0.002921,341.93,337.29,347.81,355.18,372.18,382.5,367.24,351.74,346.09,0.1699,0.40073
1.2592,0.002959,342.06,337.16,348.35,355.06,370.3,382.62,367.49,351.4,346.41,0.17218,0.40088
1.245,0.002974,341.55,338.42,347.78,355.03,371.35,381.92,368.24,351.15,347.5,0.17098,0.40111
1.2451,0.002941,341.83,337.15,347.78,355.29,371.2,382.52,368.72,351.63,347.51,0.17141,0.40801
1.2512,0.002987,341.47,337.1,348.4,354.76,371.77,381.77,367.29,352.67,346.8,0.16978,0.40115
1.2517,0.00297,341.07,337.98,348.47,355.9,371.27,382.7,368.67,352.24,347.38,0.17194,0.40681
1.2522,0.002985,342.33,337.81,347.43,353.92,371.66,381.92,368.35,352.27,346.01,0.17003,0.40069
1.2489,0.002959,340.61,337.92,348.12,355.35,371,381.91,369.14,352.72,346.12,0.17077,0.40633
1.2573,0.002949,341.52,337.32,347.04,353.95,371.5,381.7,369.06,351.96,345.67,0.16939,0.40683
1.2527,0.002986,341.66,337.15,346.87,353.83,370.78,381.07,368.29,351.72,347.36,0.16986,0.40497
1.2431,0.002955,341.27,338.02,346.73,354.09,370.73,382.17,367.58,351.61,345.85,0.17131,0.40369
1.2616,0.002982,341.02,338.43,347.61,353.71,370.93,382.77,367.62,352.39,346.63,0.17147,0.4032
1.2596,0.003003,341.86,337.59,347.84,353.48,370.82,382.38,367.97,351.37,346.78,0.17205,0.40277
1.2419,0.002994,340.79,337.34,347.3,354.4,369.99,383,368.87,351.77,347,0.17181,0.4043
1.2497,0.003002,341.85,337.6,346.81,353.98,371.29,381.56,367.67,352.8,347.33,0.17001,0.40357
1.2523,0.002963,340.23,338.06,348.13,353.57,371.41,382.58,369.29,351.83,346.15,0.17193,0.4014
1.2466,0.002984,341.85,336.68,346.41,354.43,370.65,382.15,367.59,352.14,347.12,0.17129,0.40547
1.2609,0.002968,341.44,338.19,347.1,355.05,370.08,381.67,368.06,352.7,346.28,0.16973,0.40374
1.2584,0.002981,341.04,337.99,346.59,353.89,370.88,382.96,368.14,350.99,346.48,0.17074,0.40729
1.2629,0.002989,341.14,336.77,347.37,353.65,369.58,381.73,368.73,352.48,346.83,0.16898,0.40466
1.2443,0.003009,340.34,336.81,347.02,353.55,369.26,382.74,368.91,352.66,346.96,0.17078,0.40147
1.2452,0.003013,340.83,337.24,347.26,353.72,370.64,382.25,368.33,351.41,346.63,0.17102,0.40103
1.2452,0.00304,340.54,338.47,347.45,353.78,369.91,383.01,369.44,352.57,346.51,0.17118,0.40087
1.2404,0.003032,341.49,337.23,345.94,354.32,370.54,381.28,368.07,351.61,345.75,0.1717,0.40676
1.2458,0.00303,340.8,336.99,346.68,353.86,370.39,382.73,369.28,351.1,346.68,0.16906,0.40677
1.2469,0.002999,340.4,338.28,346.36,353.25,369.19,382.11,367.81,351.84,345.84,0.17038,0.40618
1.2532,0.003004,339.89,337.63,346.28,352.87,369.85,382.48,369.41,351.86,346.85,0.16982,0.4051
1.253,0.003018,340.2,337.71,346.03,353.76,370.49,383.23,369.03,351.63,345.94,0.16921,0.40065
1.2545,0.003006,340.22,337.38,347.13,354.22,369.52,383.28,367.99,351.51,346.15,0.17117,0.40106
1.2454,0.003041,341.11,338,346.25,354.07,369,382.26,367.86,352.33,346.47,0.17131,0.40459
1.2359,0.00301,339.96,337.14,346.66,353.72,369.32,381.82,368.66,352.65,345.3,0.17195,0.40402
1.2507,0.003021,340.79,337.84,347.08,353.89,368.82,381.98,368.88,351.62,346.08,0.16968,0.40633
1.2453,0.00303,340.18,338.18,346.85,353.36,369,382.68,369.48,351.48,345.88,0.17105,0.40245
1.245,0.003046,340.12,336.68,346.55,353.39,369.62,382.71,369.06,351.12,346.02,0.16976,0.40531
1.2361,0.003016,340.5,337.17,346.02,353.22,369.92,382.31,368.47,352.53,346.8,0.16955,0.40334
1.2361,0.00304,340.57,337.98,346.66,352.64,368.55,382.52,369.38,352.51,346.48,0.17003,0.40709
1.2461,0.003059,339.5,337.74,346.76,352.21,369.83,382.26,369.89,350.97,346.87,0.16956,0.40173
1.2494,0.003044,340.57,336.32,344.85,352.93,369.75,382.15,368.58,351.71,345.16,0.16935,0.40595
1.2317,0.003058,340.28,338,346.71,352.67,369.53,381.82,368.31,351.35,346.78,0.16932,0.4017
1.2313,0.003056,339.9,337.83,345.15,352.78,369.12,382.9,369.4,352.46,345.88,0.16916,0.40736
1.2501,0.003051,339.13,337.25,346.5,352.39,368.41,382.23,368.17,350.69,346.17,0.17149,0.40104
1.2533,0.003069,339.56,336.29,345.95,353.39,368.32,382.76,369.99,350.68,345.77,0.17154,0.40066
1.244,0.003089,339.89,336.77,344.58,352.1,369.68,381.9,369.36,352.41,345.96,0.17074,0.40448
1.2405,0.003044,340.4,337.15,345.9,351.98,368.04,382.25,368.24,352.54,346.21,0.16893,0.40654
1.2491,0.003059,339.44,337.26,344.94,351.89,369.09,382.15,370.1,351.31,345.77,0.17004,0.40075
1.233,0.003058,339.67,337.47,344.51,352.76,369.28,382.52,369.01,350.68,345.69,0.16995,0.4075
1.2398,0.003082,338.77,337.37,345.3,352.77,368.08,382.94,369.28,352.52,345.03,0.16981,0.4053
1.2504,0.00308,339.13,337.76,344.76,351.22,368.79,382.82,369.12,351.09,345.55,0.17105,0.40572
1.234,0.003108,340.08,336.83,346.07,352.15,369.36,382.07,369.13,352.54,345.76,0.17079,0.40655
1.2409,0.003084,339.39,336.14,345.77,350.95,368,382.53,369.9,352.54,345.1,0.17128,0.40595
1.2332,0.003063,339.94,335.82,344.58,351.22,369.25,382.92,369.97,351.22,345.15,0.1716,0.40742
1.2433,0.003116,338.79,337.4,344.63,351.67,368,383.42,368.48,352.51,345.05,0.16899,0.40174
1.2326,0.003074,338.44,337.42,344.19,351.35,368.55,382.7,370.3,352.44,346.65,0.16874,0.40313
1.2444,0.003112,340.11,335.87,344.01,351.25,367.94,383.28,369.45,352.55,345.16,0.16954,0.40378
1.2279,0.003085,339,336.06,345.66,350.9,369.04,381.89,369.24,350.78,344.63,0.17065,0.40338
1.2273,0.003073,339.87,336.17,345.52,351.07,367.96,382.58,369.83,350.75,346.04,0.17139,0.40547
1.2458,0.003112,338.09,335.91,344.78,350.74,368.26,383.57,368.54,350.76,345.71,0.17001,0.40261
1.2342,0.003097,337.94,335.81,343.93,351.83,368.28,381.97,368.66,352.09,344.62,0.17123,0.40039
1.2416,0.003107,339.41,337.05,344.62,351.09,368.6,383.87,369.98,351.5,344.98,0.16944,0.40248
1.2456,0.003135,339.2,336.48,345.48,351.91,368.75,382.84,369.17,351.26,345.97,0.17061,0.40784
1.2325,0.003121,339.49,336.78,344.33,350.72,368.64,382.06,369.37,352.19,345.66,0.16939,0.4058
1.2352,0.003148,337.83,337.14,344.87,350.23,367.95,382.99,370.48,352.07,345.57,0.17181,0.40066
1.2247,0.003101,339.09,336.17,344.67,350.26,366.85,382.55,370.32,350.64,345.64,0.16998,0.40046
1.2398,0.003115,338.06,337.19,345.02,350.67,367.81,382.92,370.37,351.88,345.54,0.17006,0.40497
1.2453,0.003123,338.47,336.72,343.47,351.71,367.61,382.93,368.78,351.93,345.59,0.17152,0.40327
1.2285,0.003126,338.29,336.76,344.97,350.74,368.16,382.62,369.16,351.3,346.21,0.16984,0.4007
1.2283,0.003163,338.97,335.86,345.13,349.95,366.67,382.19,369.71,351.78,345.41,0.17123,0.4037
1.2225,0.003141,339.13,335.82,344.58,349.98,367.07,383.76,368.83,350.53,344.99,0.16964,0.40355
1.2424,0.003145,338.95,337.18,343.64,349.64,366.63,383.5,369.7,350.73,346.08,0.17036,0.40164
1.2434,0.003146,338.34,336.42,344.11,350.33,367.69,383.98,370.63,351.2,346,0.17113,0.40309
1.2271,0.00312,338.88,335.76,343.44,350.11,366.49,382.34,368.97,351.77,345.35,0.17156,0.40119
1.2191,0.00316,338.58,335.65,344.51,350.24,367.33,382.18,370.15,352.13,344.63,0.17157,0.40811
1.2279,0.003141,337.98,335.96,344.54,351.06,367.3,382.22,368.99,351.89,345.94,0.16968,0.40701
1.2326,0.003146,338.25,336.65,344.62,349.46,366.12,383.52,369.53,350.47,345.43,0.16859,0.40207
1.2181,0.003168,337.45,336.69,343.67,350.44,366.56,382.38,369.52,351.4,344.53,0.17086,0.40431
1.2302,0.00319,338.44,336.9,343.76,349.82,367.15,382.81,370.4,351.37,345.3,0.17034,0.40125
1.2199,0.003171,337.27,336.71,343.68,350.71,366.62,382.7,370.02,350.59,344.72,0.16924,0.40689
1.2202,0.003138,338.1,336.18,342.77,349.7,366.35,383.96,370.06,351.07,345.08,0.17069,0.40355
1.2284,0.003163,337.48,335.38,343.33,349.32,366.27,383.11,369.92,351.65,345.56,0.16975,0.40155
1.2202,0.003171,337.46,335.01,343.53,350.51,366.74,383.69,369.9,351.32,344.59,0.17145,0.40559
1.2209,0.003205,337.13,335.49,343.17,349.61,366.62,382.68,371.04,351.05,345.44,0.16904,0.4034
1.2296,0.003206,337.86,336.69,342.95,350.35,366.97,383.54,369.86,351.7,345.04,0.17102,0.40389
1.2261,0.003203,338.24,335.23,342.28,350.57,366.35,383.61,370.67,351.15,344.63,0.17053,0.40403
1.2182,0.003174,337.88,334.95,343.57,350.49,365.88,383.91,369.3,350.91,344.22,0.16899,0.4026
1.2378,0.003185,336.95,335.54,342.73,348.77,366.81,383.28,370.31,351.81,345.57,0.16906,0.40803
1.2252,0.003184,336.94,334.86,343.99,349.39,365.73,382.38,369.39,350.92,345.98,0.17145,0.40359
1.2197,0.00322,337.56,335.89,342.6,349.16,366.56,383.92,370.93,351.53,344.88,0.16966,0.40084
1.2255,0.003182,337.63,334.8,342.14,350.13,365.45,383.83,370.68,351.74,345.7,0.17144,0.40266
1.2369,0.00318,337.13,335.04,343.77,349.57,365.64,383.76,369.46,350.63,345.29,0.17019,0.40732
1.2281,0.00318,336.31,336.39,342.7,348.93,365.39,382.92,369.49,350.98,346.07,0.16924,0.40394
1.2295,0.00322,337.79,335.6,343.48,350.04,366.25,383.36,371.11,351.99,346.06,0.17096,0.40504
1.2283,0.003226,337.06,335.42,342.68,349.61,366.01,384.1,370.47,350.64,344.78,0.16898,0.40403
1.2122,0.003236,336.62,335.23,341.91,349.15,365.54,383.16,371.09,350.93,346,0.16976,0.40469
1.2225,0.003222,336.37,335.53,342.64,349.66,364.65,382.51,370.82,351.36,344.41,0.16921,0.40491
1.214,0.003238,337.34,335.32,342.83,348.38,365.95,384.08,371.26,352.26,344.03,0.17047,0.40786
1.2279,0.003228,337.42,336.28,342.98,348.88,365.37,384.16,370.86,351.03,344.36,0.16921,0.40045
1.2266,0.00323,337.37,335.36,341.82,348.69,364.21,383.01,370.4,350.9,344.05,0.16941,0.40396
1.22,0.003197,335.93,335.21,341.86,348.6,364.86,384.26,370.23,351.79,344.94,0.17063,0.40065
1.2257,0.00325,336.28,335.45,341.87,348.41,364.6,383.75,371.72,352.07,344.81,0.16855,0.40416
1.2194,0.003227,336.08,335.16,342.84,348.48,365.26,383.36,370.7,350.56,345.35,0.17058,0.40689
1.2318,0.00326,335.69,335.46,341.82,348.54,365.03,382.51,370.12,352.15,344.33,0.17004,0.40581
1.2277,0.003212,336.06,335.49,341.6,347.97,365.41,382.74,370.42,351.66,344.97,0.1681,0.40288
1.2301,0.003258,337.26,336.16,342.5,348.29,363.77,384.36,370.75,350.38,345.47,0.17062,0.40087
1.2178,0.003241,335.69,334.45,342.2,348.93,365.47,382.86,371.78,351.31,345.6,0.16852,0.40429
1.2194,0.003238,337.12,334.31,342.59,347.64,365.18,384.04,371.14,351.35,345.13,0.16929,0.4014
1.2274,0.003269,336.1,335.71,342.09,347.59,363.54,383.08,370.88,350.75,344.2,0.1685,0.40144
1.2118,0.003219,337.2,334.59,342.68,348.05,364.64,383.05,371.37,351.71,344.14,0.16881,0.40611
1.2069,0.00326,336.91,334.5,342.18,347.02,364.73,382.78,371.96,351.83,344.54,0.16908,0.40113
1.2287,0.003239,336.4,335.29,342.67,348.22,364.19,384.35,370.73,350.42,343.96,0.16897,0.40669
1.2062,0.003228,335.19,335.38,342.22,347.67,364.62,383.4,370.83,350.68,344.62,0.16882,0.40484
1.2215,0.003285,336.77,335.62,340.77,347.08,364.78,384.02,371.92,352.28,345.64,0.17032,0.40145
1.2214,0.003259,335.66,335.83,341.23,346.77,363.97,384.09,370.94,352.19,344.22,0.16804,0.404
1.2083,0.003263,336.93,334.72,342.05,347.04,364.56,384.22,371.74,352.07,345.44,0.17114,0.40606
1.2115,0.003265,336.15,335.02,342.04,347.91,363.48,384.42,372.03,352.15,344.02,0.16819,0.402
1.2067,0.003256,335.42,334.36,340.77,346.55,362.9,383.36,370.85,350.44,344.78,0.17032,0.40222
1.2057,0.003302,335.11,335.08,341.86,348.36,363.77,383.02,370.64,351.31,344.5,0.16827,0.40296
1.2162,0.003276,335.8,335.85,340.87,346.56,363.82,383.98,370.7,350.37,343.81,0.17095,0.40795
1.2056,0.003271,335.79,334.21,340.52,346.6,364.29,384.26,370.5,351.16,343.69,0.16951,0.4047
1.2249,0.003261,335.99,335.17,341.94,347.49,363.19,384.37,370.54,350.35,344.8,0.16945,0.4002
1.2178,0.003253,334.88,334.08,340.74,348.1,363.16,384.37,372.1,351.34,344.66,0.1699,0.40721
1.2212,0.003308,336.26,335.16,341.65,347.6,362.83,383.32,371.32,350.67,344.99,0.16815,0.40649
1.2194,0.003288,335.82,335.15,340.73,347.55,363.36,382.68,372.33,352.05,343.68,0.17049,0.40208
1.2158,0.003282,335.97,334.27,341.05,347.07,363.61,384.12,371.01,352.06,343.61,0.16912,0.40199
1.2098,0.00329,335.53,335.36,341.15,347.67,362.37,384.01,371.98,351.89,345.42,0.17069,0.40461
1.2122,0.003283,335.23,335.26,339.89,346.99,362.52,384.46,371.54,351.58,343.76,0.16774,0.40728
1.2114,0.003331,336.09,335.11,340.62,347.68,363.66,383.51,370.74,351.32,344.88,0.17057,0.40524
1.2086,0.003312,334.29,334.56,339.77,346.76,362.41,383.03,372.12,350.63,343.69,0.16996,0.40133
1.202,0.00332,335.3,334.03,340.75,346.56,363.54,383.72,372.74,351.13,344.52,0.16786,0.40511
1.2135,0.003335,334.85,335.31,340.02,346.88,361.67,383.64,371.19,350.36,344.64,0.17043,0.40331
1.1981,0.003325,335.5,335.38,340.74,346.37,362.92,383.08,371.32,350.66,344.73,0.16847,0.40113
1.2097,0.003315,335.29,335.31,340.6,346.27,362,384.01,372.74,352.23,344.75,0.16996,0.402
1.2124,0.003346,334.17,334.33,340.6,346.9,363.15,382.98,372.34,350.99,343.84,0.16934,0.40788
1.2117,0.003313,334.88,333.53,339.54,346.91,362.97,382.97,371.27,350.39,343.64,0.16795,0.40692
1.2192,0.003327,334.93,333.76,339.37,345.88,362.22,384.63,371.56,351.57,344.29,0.16822,0.40676
1.2134,0.003329,334.84,334.03,339.4,347.04,361.89,384.6,371.7,350.51,345.33,0.16808,0.40688
1.2129,0.003305,334.37,334.7,339.52,345.5,361.67,384.6,371.5,352.05,343.57,0.16864,0.40046
1.2055,0.0033,333.91,334.12,339.87,345.71,362.37,382.8,372.02,351.84,345.1,0.17006,0.40176
1.2157,0.003365,334.72,334.55,339.08,345.95,361.77,382.98,372.75,351.5,345.07,0.16999,0.40436
1.2062,0.003321,334.66,335.01,339.35,346.24,360.95,382.75,371.63,350.66,344.45,0.16807,0.40239
1.2074,0.003359,334.71,334.22,339.14,345.46,361.59,382.99,372.64,350.92,343.35,0.16903,0.40171
1.2161,0.003314,334.54,334.65,340.03,346.59,362.32,384.2,371.62,351.11,343.89,0.16797,0.40646
1.2021,0.003317,333.79,333.34,340.45,346.21,360.56,384.26,371.87,351.63,345.05,0.16758,0.40464
1.2076,0.003324,334.59,333.58,339.96,345.31,361.98,383.71,372.64,352.28,343.44,0.16933,0.40664
1.211,0.003368,335.24,333.19,339.53,344.86,360.43,382.94,372.56,351.35,344.16,0.16834,0.40442
1.2106,0.003383,334.65,334.52,338.9,345.88,361.01,384.33,372.32,351.7,344.67,0.16852,0.40537
1.1915,0.003342,335.18,333.27,338.86,346.06,361.08,383.74,372.31,352.33,344.99,0.16835,0.40607
1.198,0.003388,334.36,334.59,339.1,345.92,361.32,383.52,372.64,351.93,344.12,0.1695,0.4066
1.1912,0.00339,333.29,334.11,339.12,344.56,361.61,384.57,373.6,351.11,344.87,0.1703,0.40402
1.2019,0.003392,334.74,333.75,338.65,345.58,360.89,384.39,373,352.11,344.87,0.17038,0.40043
1.2095,0.003398,334.16,334.88,339.26,345.97,361.52,384.07,373.13,352.28,343.9,0.1684,0.40519
1.2083,0.003381,334.79,334.38,338.55,345.4,361.07,382.86,372.49,352.31,343.83,0.16828,0.40197
