@relation bank32nh

@attribute feature_0 numeric
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute target numeric

@data
-1,0,-1,0,-1,-1,1,-1,0,-1,-8.33944
1,1,1,1,1,1,-1,1,-1,0,10.2144
1,1,0,1,0,1,0,-1,1,1,5.87443
-1,0,1,-1,0,-1,1,1,0,1,-4.28593
-1,0,0,-1,0,-1,0,0,-1,-1,-4.50774
-1,0,1,1,-1,0,0,-1,0,1,-5.69363
-1,-1,0,-1,1,-1,-1,0,-1,1,-2.35828
-1,-1,-1,1,-1,0,-1,1,1,0,-7.48075
1,1,0,1,1,1,-1,1,-1,0,6.60745
1,0,0,0,-1,-1,-1,1,1,0,0.436965
-1,-1,-1,0,0,-1,-1,-1,0,0,-5.59449
-1,0,0,-1,0,-1,-1,0,1,1,-5.67912
-1,-1,0,0,1,-1,-1,-1,1,-1,-2.57396
-1,-1,1,0,1,-1,-1,1,1,0,-2.94492
1,-1,1,1,1,1,0,-1,1,-1,2.26958
1,1,0,-1,1,0,1,-1,0,0,5.99873
-1,-1,1,1,1,-1,0,-1,0,-1,-2.81803
-1,1,0,-1,-1,0,-1,0,1,1,-8.02285
1,-1,1,0,1,1,0,0,-1,0,1.98048
-1,1,-1,1,1,-1,0,1,-1,0,-2.44539
-1,0,-1,-1,-1,0,-1,1,0,1,-6.57645
-1,-1,0,-1,1,-1,1,0,1,1,-0.34239
-1,0,1,-1,0,0,1,-1,1,0,-1.83948
-1,-1,-1,-1,-1,1,0,0,-1,-1,-2.78263
1,1,-1,0,-1,0,1,1,0,-1,3.06598
1,1,0,-1,-1,-1,1,1,0,-1,5.14388
-1,0,1,0,0,0,1,-1,0,1,0.310462
1,-1,1,0,-1,1,-1,0,1,1,0.963586
-1,-1,1,-1,0,1,0,1,0,0,-1.84241
1,-1,-1,1,1,-1,1,1,1,1,-2.56894
-1,-1,0,-1,1,-1,1,-1,1,1,-1.46487
1,0,0,0,-1,-1,0,0,0,0,2.52349
1,-1,1,1,0,1,1,-1,1,-1,3.35385
1,0,1,-1,0,1,0,1,1,1,4.7012
1,1,-1,-1,0,0,-1,0,-1,0,5.01941
-1,-1,0,0,0,1,0,-1,-1,1,-2.10004
1,0,-1,0,1,1,0,-1,0,0,0.705532
1,-1,-1,0,-1,0,1,-1,0,-1,-2.32657
-1,-1,0,0,0,0,-1,0,1,1,-4.08608
1,0,1,1,-1,-1,1,1,0,-1,7.39274
1,0,-1,1,-1,0,0,-1,-1,-1,2.45629
-1,1,0,0,-1,0,-1,0,0,-1,-5.64401
-1,-1,0,1,-1,1,1,-1,0,1,-3.38763
1,0,1,0,1,1,1,1,-1,0,4.78485
1,1,0,1,1,1,-1,0,1,-1,7.31719
-1,-1,-1,1,1,1,0,-1,0,0,1.80637
1,0,0,0,1,1,1,1,-1,-1,4.12735
1,1,-1,1,1,1,-1,1,1,1,3.59188
-1,0,-1,-1,-1,0,1,-1,-1,1,-3.45989
-1,0,0,1,0,-1,0,-1,1,-1,-4.8384
1,-1,0,0,1,-1,0,-1,0,0,0.079129
1,0,0,1,0,1,-1,-1,1,1,3.83008
-1,-1,0,0,1,0,-1,-1,0,0,-3.24949
1,-1,0,1,1,1,1,0,1,-1,1.67669
1,0,-1,-1,1,-1,0,0,-1,0,0.799869
-1,1,0,1,1,-1,-1,1,-1,0,-2.91941
1,0,0,0,-1,0,-1,0,0,-1,2.02929
1,1,1,0,1,1,1,1,0,0,7.84533
-1,-1,-1,1,-1,-1,1,-1,1,0,-7.44324
-1,-1,-1,1,0,-1,-1,1,1,-1,-5.88248
-1,0,1,0,-1,1,1,1,1,-1,-2.47421
1,0,0,-1,-1,-1,1,-1,0,1,1.46911
1,0,-1,0,1,-1,1,1,1,1,1.76027
-1,0,1,-1,0,0,1,-1,-1,0,-1.56773
1,0,-1,-1,0,0,-1,0,0,1,0.230792
1,0,1,1,1,0,1,0,1,1,4.95288
1,-1,1,1,1,1,1,0,0,1,3.92636
1,1,-1,-1,1,1,-1,-1,1,1,2.086
1,1,1,0,0,0,1,0,0,1,8.02522
1,1,0,1,1,1,0,1,-1,1,7.17582
1,0,0,-1,-1,-1,-1,1,-1,1,3.24107
-1,-1,-1,-1,0,-1,1,1,0,0,-4.4667
1,1,0,-1,1,0,-1,0,-1,1,4.50296
-1,0,1,1,1,1,-1,1,1,0,1.74998
1,0,0,0,1,0,-1,0,-1,-1,2.99569
1,-1,1,-1,-1,-1,-1,0,0,0,1.99087
-1,1,1,-1,0,1,-1,0,0,-1,-3.96225
-1,1,1,1,1,1,1,0,0,1,2.86516
1,1,1,1,1,-1,-1,0,0,-1,9.14675
-1,-1,1,-1,1,-1,-1,0,0,1,-4.17955
-1,-1,-1,-1,-1,0,-1,1,0,0,-6.91236
-1,1,1,-1,-1,1,1,0,1,0,-2.2711
1,0,-1,-1,0,-1,0,0,1,0,0.383798
1,1,-1,1,-1,1,0,0,0,1,5.54383
1,0,0,0,-1,-1,1,0,0,0,4.15143
1,1,1,-1,1,0,1,1,1,0,7.57194
1,0,-1,-1,0,0,1,1,-1,-1,-0.63658
-1,0,1,1,1,0,-1,-1,-1,0,-0.16193
1,0,0,-1,1,-1,0,0,0,0,3.508
-1,1,-1,0,0,-1,-1,1,-1,1,-2.74527
1,0,1,-1,-1,1,0,0,-1,0,2.31945
-1,0,-1,-1,0,1,-1,-1,1,-1,-1.44817
1,0,-1,1,1,0,0,-1,1,1,-0.105341
1,-1,1,1,-1,1,1,0,1,-1,1.60301
1,1,1,1,-1,-1,-1,1,0,1,9.83781
1,1,0,-1,-1,0,0,0,0,-1,5.19382
-1,1,-1,1,-1,1,0,1,-1,-1,-3.26918
1,-1,1,0,0,1,1,-1,1,0,2.38834
1,-1,1,-1,0,1,1,0,-1,-1,1.70681
1,1,1,0,0,1,0,0,1,0,8.32317
1,-1,0,-1,0,-1,1,-1,1,1,-0.351804
-1,0,-1,0,1,-1,0,-1,1,1,-2.13193
1,-1,1,0,1,0,-1,0,0,-1,1.72135
-1,0,0,-1,-1,-1,1,1,-1,-1,-5.74334
1,1,0,-1,1,0,0,0,0,0,3.84064
-1,1,-1,-1,-1,1,-1,1,0,-1,-4.37521
-1,1,1,1,0,0,-1,1,0,0,-2.44039
1,-1,-1,1,1,1,0,-1,-1,0,-1.18535
1,1,-1,0,-1,1,-1,-1,-1,1,5.09094
-1,-1,0,0,1,1,1,-1,0,0,3.12602
-1,1,1,-1,1,1,0,1,1,0,1.62022
1,1,0,-1,0,0,0,1,-1,0,5.90361
1,0,1,0,0,-1,0,1,0,1,4.26407
1,0,-1,0,1,1,1,0,1,0,1.01139
1,-1,0,0,-1,0,0,1,1,1,0.767248
1,-1,-1,-1,-1,0,0,1,1,-1,-3.187
1,-1,0,1,0,1,-1,1,0,1,1.67679
-1,-1,-1,0,1,1,0,1,0,0,1.99481
1,-1,-1,1,1,-1,0,0,0,-1,-2.41855
-1,0,1,-1,-1,1,-1,-1,0,-1,-3.49958
1,0,-1,1,-1,0,1,0,0,-1,1.73165
-1,-1,0,-1,1,0,1,0,0,-1,1.84123
-1,1,1,0,0,1,1,1,1,-1,1.21717
-1,0,1,0,-1,-1,0,0,0,-1,-6.20052
1,-1,1,0,1,-1,0,-1,0,1,1.59926
-1,-1,1,1,-1,-1,-1,0,0,0,-10.1113
-1,0,1,1,-1,1,0,-1,0,-1,-5.34782
1,-1,-1,1,-1,0,-1,-1,-1,0,-0.934098
-1,0,0,1,-1,1,-1,-1,-1,0,-5.15479
1,1,-1,0,-1,1,0,0,0,-1,4.5134
-1,0,0,0,0,-1,-1,-1,1,0,-5.63165
-1,0,1,-1,-1,0,1,1,0,0,-4.8167
1,0,0,-1,0,0,1,1,-1,-1,1.21282
1,0,-1,-1,-1,-1,-1,-1,-1,1,0.062848
-1,0,-1,1,0,-1,-1,1,0,1,-5.30115
-1,1,-1,0,1,0,1,0,0,-1,0.215818
-1,0,-1,0,0,-1,1,0,1,1,-6.87879
-1,0,0,0,-1,1,-1,1,-1,-1,-6.45277
-1,1,1,-1,0,1,-1,-1,0,1,-0.822557
1,-1,1,-1,1,0,0,0,-1,-1,-0.833509
-1,1,0,0,1,1,1,-1,0,1,1.46041
1,0,0,-1,-1,1,0,1,0,0,0.075376
1,1,1,1,-1,0,0,1,0,0,9.42672
1,0,1,-1,1,-1,-1,0,0,-1,4.30067
-1,1,-1,1,0,0,-1,-1,0,1,-4.8437
-1,1,-1,0,1,-1,1,0,1,1,-1.27936
-1,-1,-1,-1,1,-1,0,0,1,-1,-2.14421
-1,-1,0,0,-1,-1,1,1,-1,-1,-7.51752
-1,1,-1,0,-1,-1,0,1,1,0,-7.28311
-1,-1,0,1,-1,0,0,1,-1,-1,-4.81114
-1,1,1,0,1,0,1,-1,0,1,0.805064
1,0,1,1,1,-1,-1,0,-1,0,6.02944
1,-1,-1,0,-1,-1,0,-1,-1,1,-1.59429
-1,1,1,0,1,-1,1,1,-1,-1,-2.17785
1,1,0,-1,0,-1,1,-1,0,-1,4.91556
1,1,-1,0,0,0,-1,-1,-1,-1,4.38636
1,1,-1,0,-1,0,-1,-1,0,0,3.68774
1,1,-1,0,0,1,0,-1,-1,0,4.07786
1,0,-1,0,-1,1,1,-1,-1,-1,1.54428
-1,-1,0,0,1,-1,-1,-1,0,-1,-1.00588
-1,0,1,0,1,0,0,0,0,0,1.07867
1,1,0,-1,0,1,-1,-1,1,1,4.19038
-1,1,-1,1,1,0,0,0,0,0,0.785567
-1,-1,0,-1,0,1,1,0,0,1,0.350957
1,1,1,0,1,1,0,1,0,-1,6.67865
1,-1,-1,-1,0,1,-1,0,-1,-1,-3.38177
-1,0,0,-1,-1,-1,1,1,-1,1,-8.42674
1,0,-1,0,-1,1,1,0,1,-1,0.092316
1,1,-1,0,0,1,1,0,1,0,4.45976
1,1,1,-1,1,0,0,0,1,-1,7.60427
-1,1,-1,1,0,0,-1,0,1,0,-3.21353
1,1,1,1,0,0,1,0,0,-1,9.2289
1,0,-1,0,1,1,1,-1,-1,1,0.384408
-1,1,1,1,-1,1,0,1,1,1,-3.43316
-1,-1,-1,0,1,0,1,0,-1,0,2.48778
1,0,1,0,0,0,-1,-1,-1,-1,3.3117
1,-1,0,-1,0,-1,1,1,1,0,-0.604704
1,-1,0,-1,-1,-1,0,-1,0,1,-0.537214
1,-1,1,1,0,-1,1,-1,1,0,2.34319
-1,0,0,0,-1,-1,1,1,1,1,-6.77307
1,0,1,-1,1,1,0,-1,1,-1,5.05137
1,1,-1,0,0,0,1,1,1,1,4.36165
-1,1,1,-1,1,1,1,-1,1,1,4.04633
1,1,-1,0,0,1,-1,1,-1,1,3.51421
1,0,0,1,1,-1,1,0,0,-1,4.52116
-1,0,1,-1,-1,-1,1,0,1,1,-8.17469
1,1,0,0,1,1,0,-1,0,-1,4.3648
-1,1,-1,-1,-1,-1,0,-1,-1,1,-8.17935
1,1,0,-1,1,0,1,0,1,0,6.248
-1,0,-1,0,-1,-1,-1,-1,1,-1,-10.0651
-1,0,0,0,0,0,-1,-1,1,0,-2.46591
1,-1,-1,1,1,0,-1,0,0,-1,-0.522027
1,1,-1,-1,0,1,1,1,1,0,2.8457
1,1,0,0,0,-1,-1,-1,0,1,5.45675
-1,1,-1,1,1,1,0,0,0,0,0.935851
1,1,0,-1,1,0,0,-1,1,0,3.76971
-1,1,0,1,-1,-1,1,1,1,0,-6.68079
-1,0,-1,-1,-1,1,0,1,-1,1,-2.50827
1,-1,0,-1,1,-1,1,1,1,0,-1.71172
-1,0,0,0,1,0,1,1,1,1,0.655793
-1,1,0,1,0,1,0,1,1,-1,-1.79048
-1,0,1,1,-1,0,1,0,-1,-1,-3.73061
1,1,-1,-1,0,0,1,1,0,-1,2.8711
-1,-1,0,-1,1,-1,1,0,0,-1,-1.57312
-1,1,1,1,1,1,-1,-1,0,1,-0.817446
-1,0,1,-1,0,0,1,0,-1,1,-2.74461
-1,1,0,0,0,-1,0,-1,0,1,-4.88176
-1,0,1,1,0,0,0,1,0,0,-2.19643
-1,1,-1,1,1,0,1,-1,0,0,0.712871
1,1,0,0,1,-1,0,0,1,1,5.32236
1,-1,-1,0,1,-1,0,-1,-1,0,-1.93629
1,0,0,0,-1,0,-1,0,0,0,4.45412
-1,-1,1,0,0,0,-1,1,0,-1,-2.22912
-1,0,0,0,-1,-1,1,1,0,-1,-8.62611
1,1,0,1,0,0,1,-1,-1,1,7.58235
1,0,1,1,1,1,0,1,-1,-1,7.43273
1,1,0,1,1,-1,-1,1,-1,0,8.22195
-1,0,0,-1,-1,-1,1,0,1,1,-6.5957
-1,0,-1,-1,0,-1,-1,-1,0,-1,-7.64377
-1,1,-1,-1,-1,0,-1,-1,0,-1,-6.73715
1,1,-1,-1,0,1,0,1,0,0,3.34145
1,-1,0,-1,-1,1,-1,0,1,1,0.541931
-1,0,-1,-1,0,1,0,-1,-1,1,-1.92429
1,0,0,-1,-1,1,-1,0,1,-1,2.40717
1,0,1,-1,0,-1,1,-1,0,-1,3.37232
1,-1,1,1,0,1,-1,-1,0,1,4.05516
-1,0,1,1,0,-1,-1,-1,-1,1,-7.02688
1,1,-1,1,0,0,1,0,-1,0,6.74691
-1,-1,0,-1,-1,1,1,-1,-1,1,-2.88827
1,-1,1,-1,1,1,-1,-1,0,-1,2.07091
1,-1,0,-1,0,1,0,-1,-1,0,-2.37729
1,0,-1,-1,-1,-1,0,0,-1,1,-0.070559
1,0,0,1,0,1,-1,0,0,1,4.00523
-1,-1,0,0,1,-1,1,0,0,0,1.05652
-1,1,0,-1,0,0,1,1,-1,0,-2.42601
-1,0,-1,-1,1,1,0,0,1,-1,4.44044
1,-1,-1,1,0,-1,1,1,0,0,-0.861236
-1,0,-1,0,-1,1,-1,-1,-1,0,-6.84851
1,-1,1,0,-1,-1,0,-1,1,-1,1.26098
-1,-1,1,0,-1,0,0,0,-1,1,-6.98687
1,0,1,0,1,-1,0,-1,1,-1,5.03628
-1,0,-1,1,-1,1,0,0,-1,1,-4.79694
1,1,-1,-1,1,-1,1,-1,1,0,2.65991
-1,0,1,-1,1,1,-1,1,0,1,-0.626809
-1,1,0,0,0,1,1,1,0,0,0.254354
1,1,1,1,-1,-1,-1,0,0,-1,8.30834
1,0,-1,0,-1,0,1,1,0,1,2.28423
1,0,-1,-1,1,1,1,-1,1,1,-0.495074
-1,-1,-1,0,1,0,1,1,1,1,0.902148
-1,0,1,-1,-1,0,0,0,0,0,-7.05968
1,-1,0,0,1,1,0,1,1,-1,-0.625557
-1,0,0,-1,0,1,1,0,0,0,1.05598
-1,1,-1,0,1,1,1,1,-1,-1,4.52696
1,-1,-1,1,0,0,1,0,-1,-1,-1.35083
1,0,0,1,0,0,-1,-1,0,-1,3.81274
1,-1,-1,-1,0,-1,1,1,1,-1,-2.13129
-1,-1,0,1,-1,0,-1,1,1,-1,-9.56971
1,1,0,1,0,0,-1,-1,-1,1,6.98294
-1,1,1,0,-1,1,-1,-1,1,-1,-6.34597
1,0,0,0,0,1,1,0,-1,0,2.05287
-1,1,1,1,1,0,0,-1,0,0,-0.117836
-1,1,0,1,-1,0,1,0,-1,1,-4.60687
1,-1,-1,1,1,1,-1,1,1,0,0.289756
-1,0,1,-1,0,-1,0,1,1,1,-5.33298
-1,1,0,0,1,-1,0,1,-1,0,-3.29971
1,1,0,1,1,-1,0,-1,-1,-1,7.53051
-1,0,-1,1,0,1,1,-1,-1,0,0.666559
-1,1,0,1,-1,0,0,0,1,-1,-6.12097
-1,0,-1,1,-1,-1,1,0,-1,0,-6.60723
-1,0,-1,1,0,0,0,-1,1,1,-2.88257
-1,-1,0,-1,1,-1,-1,1,0,1,-3.50363
-1,0,1,0,-1,1,0,1,1,0,-3.1509
-1,1,-1,-1,1,-1,0,1,1,0,-1.41971
-1,0,0,1,1,0,0,1,0,-1,0.035096
1,1,-1,-1,1,0,-1,1,0,0,2.95652
1,-1,0,0,0,0,1,1,-1,-1,2.17408
-1,0,-1,1,1,0,0,0,-1,-1,1.09086
-1,1,-1,1,0,0,-1,-1,1,1,-2.97865
-1,0,1,0,-1,-1,1,0,0,1,-5.46512
1,-1,0,0,-1,0,0,1,0,1,0.515237
1,1,1,0,-1,-1,0,-1,0,0,7.51763
-1,-1,0,1,-1,-1,-1,0,1,-1,-6.31505
-1,0,1,-1,1,0,1,-1,-1,1,1.64422
1,0,1,-1,0,0,0,0,1,0,4.50961
-1,1,1,1,1,0,1,-1,0,-1,0.522807
1,1,0,-1,-1,1,0,-1,1,0,3.80923
1,0,0,0,-1,0,0,1,-1,1,1.81684
1,0,-1,1,-1,0,0,1,-1,-1,2.88193
1,0,1,1,-1,-1,-1,-1,1,0,8.07518
-1,-1,1,0,1,0,-1,0,-1,1,-0.384628
1,1,1,0,1,1,-1,-1,-1,-1,9.14265
-1,1,-1,0,0,1,0,1,1,-1,0.320975
-1,1,-1,0,1,1,0,0,-1,1,1.41983
-1,0,1,-1,1,-1,0,-1,1,-1,-2.23336
1,-1,1,-1,-1,1,0,1,1,0,0.86995
-1,1,1,0,1,1,0,-1,1,-1,1.64177
1,0,-1,-1,1,1,0,0,-1,-1,1.52524
-1,-1,-1,0,-1,1,-1,1,0,0,-4.81518
-1,-1,1,1,1,1,1,-1,0,0,2.96812
1,-1,0,0,1,-1,1,0,0,0,0.191321
1,1,-1,-1,0,-1,0,-1,1,0,1.46264
-1,-1,0,-1,1,-1,1,0,0,0,-1.9378
-1,0,-1,1,0,0,-1,1,-1,0,-4.00138
-1,1,-1,0,0,1,1,0,1,1,-0.651063
-1,-1,1,-1,1,1,-1,0,0,1,0.301184
-1,1,-1,0,1,-1,-1,-1,-1,-1,-0.256973
1,1,0,-1,0,-1,1,-1,0,-1,3.75229
1,-1,0,0,0,-1,0,1,1,1,0.466979
1,1,0,1,-1,-1,1,1,1,0,6.49648
-1,0,-1,-1,-1,1,1,-1,1,0,-2.062
1,-1,-1,0,-1,-1,0,1,-1,1,-1.28766
-1,-1,0,1,1,1,0,1,1,0,2.67612
-1,1,0,1,1,1,-1,0,-1,-1,0.160287
-1,0,1,0,-1,-1,0,0,-1,-1,-6.88567
1,0,1,0,-1,1,0,-1,-1,1,6.50077
1,-1,-1,-1,-1,0,0,0,-1,1,-4.1746
-1,-1,0,0,1,-1,1,-1,1,-1,0.235236
1,0,1,-1,1,-1,1,1,0,1,2.06068
-1,-1,1,1,0,1,0,0,0,0,-0.884013
1,-1,1,1,1,0,0,0,1,-1,3.61049
-1,1,1,-1,0,1,1,-1,-1,-1,-0.922372
1,-1,0,1,1,-1,-1,-1,-1,-1,-0.659257
-1,1,0,0,1,-1,0,0,-1,1,-2.35657
1,0,1,-1,1,-1,0,-1,0,0,5.96806
1,0,0,1,0,0,1,1,0,-1,4.20412
-1,0,1,-1,1,-1,1,-1,-1,0,-1.38061
-1,0,-1,1,-1,0,0,1,1,0,-5.59193
-1,0,0,0,1,0,-1,1,-1,0,-1.02398
1,0,-1,0,1,0,-1,-1,-1,-1,0.459109
1,-1,1,-1,-1,0,1,-1,-1,-1,0.39209
-1,1,1,0,1,-1,1,1,1,0,-1.21089
1,0,0,1,0,-1,1,0,1,-1,3.96203
1,0,1,-1,1,1,-1,0,1,-1,4.47637
1,0,0,-1,1,1,-1,1,-1,-1,0.207917
1,1,1,1,-1,0,0,0,1,1,9.47241
-1,-1,-1,-1,1,-1,0,1,0,0,-2.85778
-1,1,1,0,1,-1,-1,0,0,-1,-3.51361
-1,1,1,1,-1,-1,-1,-1,-1,0,-9.90881
1,-1,-1,0,0,0,1,1,-1,0,-1.98053
1,1,-1,0,-1,1,-1,1,1,0,5.17874
-1,-1,-1,0,0,1,0,0,-1,-1,-2.49272
1,1,1,0,0,0,0,-1,-1,0,6.09462
1,1,1,0,1,0,1,1,0,-1,10.0387
-1,1,0,0,0,1,-1,0,1,0,-3.1052
-1,0,0,1,0,1,0,1,-1,-1,-0.514856
-1,0,1,0,1,1,0,0,-1,0,1.56175
1,1,-1,1,0,-1,-1,0,-1,0,5.91068
-1,1,-1,0,1,-1,0,0,0,-1,-1.40598
1,1,0,1,1,0,1,1,-1,-1,6.67927
-1,1,1,1,1,-1,1,0,-1,-1,-1.39982
-1,0,0,0,0,-1,0,-1,1,1,-5.28865
1,-1,-1,0,1,1,0,1,-1,1,-1.88369
1,-1,0,-1,-1,0,0,1,-1,0,-1.45987
-1,1,0,1,1,1,1,-1,0,0,2.75398
1,-1,-1,-1,-1,-1,0,1,1,1,-4.32666
1,0,1,1,1,1,-1,0,1,1,6.50104
1,-1,1,1,1,1,0,-1,0,1,3.48521
1,1,-1,0,1,-1,-1,0,0,-1,2.04179
1,0,-1,1,0,-1,0,-1,1,0,1.39469
-1,1,1,-1,1,-1,0,-1,1,0,-2.31404
1,0,0,0,0,-1,1,0,0,1,1.18879
-1,1,1,0,-1,-1,-1,1,-1,-1,-8.84946
1,1,0,1,-1,-1,-1,1,0,-1,6.49566
-1,1,-1,0,-1,0,-1,0,0,0,-6.39758
-1,-1,0,1,1,1,0,0,1,0,1.92311
1,1,-1,0,0,-1,0,0,0,0,6.10744
-1,0,-1,1,0,1,1,1,1,0,0.206046
-1,-1,0,0,-1,1,-1,1,-1,0,-5.33898
-1,-1,0,1,-1,1,1,1,0,0,-2.64309
-1,0,1,-1,1,1,0,0,-1,1,2.83791
1,-1,1,-1,-1,0,0,-1,0,1,-0.597561
-1,0,0,1,0,1,1,-1,0,1,0.963726
-1,0,-1,1,-1,-1,1,0,-1,1,-4.99121
-1,1,0,1,-1,0,-1,0,1,0,-6.55369
1,-1,0,-1,0,1,-1,-1,-1,-1,0.312514
-1,0,1,0,-1,-1,-1,0,-1,-1,-9.70338
-1,-1,1,-1,1,1,1,1,1,-1,2.7243
1,-1,-1,-1,1,-1,1,1,1,1,-3.46511
-1,1,-1,1,-1,0,1,1,-1,1,-5.7978
-1,1,1,1,0,1,1,-1,0,0,-1.28634
-1,0,-1,1,0,-1,-1,-1,-1,0,-6.83692
1,-1,-1,1,-1,1,0,1,-1,0,0.990691
-1,-1,1,1,0,-1,1,0,1,-1,-5.03331
-1,-1,0,-1,0,-1,1,1,-1,1,-4.92168
-1,0,1,0,0,1,0,-1,-1,1,-1.66301
1,1,1,-1,0,-1,1,1,1,1,7.29857
-1,0,0,-1,0,1,-1,1,1,0,-2.11886
1,0,-1,-1,0,0,-1,0,1,-1,-1.06046
1,0,0,1,-1,0,1,1,-1,0,5.91963
-1,-1,0,0,-1,0,1,-1,0,-1,-5.40817
1,-1,1,-1,-1,-1,0,1,0,1,1.82974
-1,-1,-1,0,-1,-1,1,1,1,-1,-7.62248
-1,0,1,0,0,0,-1,-1,0,0,-6.82538
1,-1,0,0,1,1,0,0,0,0,-0.303967
-1,-1,-1,1,0,1,-1,1,1,0,-2.00318
1,-1,0,0,-1,1,0,1,-1,-1,-1.00681
-1,0,1,-1,-1,0,1,1,-1,1,-6.52133
1,1,-1,0,1,1,-1,0,1,-1,3.71706
1,-1,0,1,0,-1,1,-1,-1,-1,1.1764
1,0,-1,0,-1,0,-1,-1,0,0,0.964654
-1,-1,-1,1,0,-1,1,1,1,-1,-4.39544
1,-1,1,1,0,1,-1,1,0,0,3.05769
-1,-1,1,1,-1,1,-1,0,1,1,-3.52338
-1,0,1,-1,1,-1,-1,0,-1,-1,-4.58018
1,1,0,-1,0,1,1,-1,1,-1,2.39907
-1,1,-1,0,1,1,0,0,-1,-1,1.78747
1,-1,1,-1,1,1,0,1,1,0,1.04448
-1,-1,1,0,-1,0,-1,0,1,0,-6.98393
-1,-1,0,1,0,1,1,1,0,0,1.2484
-1,-1,0,-1,-1,-1,0,1,-1,0,-7.68733
-1,0,-1,0,1,0,1,-1,1,1,0.889209
1,-1,1,-1,-1,-1,0,1,0,-1,1.77958
1,0,0,-1,1,0,1,1,-1,1,2.47874
1,0,0,-1,0,-1,0,-1,1,-1,1.47257
-1,-1,-1,1,1,0,-1,0,1,1,-0.073964
-1,-1,1,-1,-1,1,-1,1,0,0,-6.45002
1,-1,0,-1,0,-1,-1,-1,-1,-1,0.311328
1,0,1,0,-1,0,-1,1,-1,1,3.49265
1,1,1,-1,1,0,-1,-1,1,1,7.5411
1,0,1,1,1,-1,1,1,-1,0,4.74136
-1,-1,0,0,1,-1,-1,0,1,1,-4.8976
-1,1,0,-1,0,1,1,1,-1,1,0.91632
-1,1,-1,0,-1,-1,1,1,1,0,-6.51419
-1,0,1,0,-1,1,1,0,0,0,-4.36654
1,1,0,1,-1,0,1,1,0,-1,4.6687
1,0,-1,-1,1,0,1,1,1,0,1.5561
-1,1,-1,-1,1,-1,-1,0,-1,-1,-2.96592
1,-1,-1,-1,-1,0,1,-1,0,-1,-1.62045
1,-1,-1,1,-1,1,1,-1,1,1,0.687689
-1,1,1,1,1,1,1,-1,-1,1,2.33046
1,-1,-1,-1,0,1,-1,1,1,-1,-2.69741
-1,-1,-1,-1,1,-1,1,-1,1,1,-0.801458
1,-1,-1,0,-1,1,0,0,-1,0,-2.3544
1,0,-1,-1,1,0,0,0,-1,1,0.378222
1,0,1,0,0,-1,1,-1,0,0,6.52662
-1,1,1,0,1,0,0,-1,0,1,-0.127191
1,0,0,0,1,1,-1,1,-1,0,1.92048
-1,-1,0,1,-1,-1,0,-1,1,1,-8.04832
-1,1,1,-1,1,0,1,0,1,-1,1.4044
-1,0,0,-1,-1,1,-1,0,0,-1,-5.8305
-1,0,1,-1,0,-1,-1,1,0,0,-7.3306
1,1,0,-1,-1,-1,-1,1,-1,0,5.3656
-1,1,0,1,1,-1,1,-1,-1,1,-1.51307
1,0,1,1,-1,1,-1,-1,1,-1,6.89452
1,1,1,0,0,-1,0,-1,1,0,7.70356
-1,0,1,1,-1,1,-1,1,1,1,-2.3851
-1,0,0,-1,1,-1,1,0,-1,0,-2.1752
1,-1,1,-1,0,-1,1,1,-1,-1,0.219653
1,1,1,-1,-1,0,1,0,-1,-1,6.35594
-1,-1,1,0,0,-1,-1,-1,0,1,-4.51031
1,1,-1,0,1,0,0,-1,0,-1,4.27815
1,1,0,1,0,0,1,0,-1,-1,7.48917
-1,0,-1,0,0,1,1,1,1,-1,0.573149
-1,-1,0,-1,1,0,1,1,1,-1,1.38222
-1,-1,-1,-1,-1,0,-1,1,-1,-1,-7.09359
-1,-1,1,-1,1,0,1,0,1,0,0.693686
1,1,1,1,-1,1,0,1,0,-1,9.75788
1,1,0,1,1,0,-1,1,1,0,7.80088
1,-1,0,0,-1,1,-1,1,-1,0,-0.807468
1,0,-1,-1,1,-1,-1,-1,1,-1,-0.690001
-1,0,0,-1,0,0,-1,0,-1,-1,-3.37762
-1,-1,1,-1,0,-1,0,-1,-1,1,-5.29507
-1,1,1,0,-1,-1,0,-1,-1,-1,-7.52789
1,-1,-1,1,0,1,-1,0,0,0,-1.3053
1,1,-1,-1,0,0,1,1,0,0,2.19377
-1,0,-1,-1,-1,1,1,1,-1,-1,-3.064
1,-1,0,0,1,-1,0,1,-1,1,-0.216464
-1,1,1,0,-1,1,1,0,1,0,-4.27869
-1,-1,1,-1,0,0,-1,-1,-1,0,-4.59769
-1,0,0,1,-1,1,0,0,0,1,-4.75285
1,0,1,-1,1,0,-1,0,0,0,4.55834
-1,1,0,0,1,1,1,1,-1,-1,1.45524
1,-1,1,1,0,1,-1,0,-1,-1,2.73425
1,-1,1,-1,-1,0,0,-1,-1,1,1.4938
1,-1,0,0,1,0,-1,-1,-1,0,-0.69779
-1,0,-1,0,0,0,-1,-1,1,-1,-4.58734
1,0,0,-1,1,1,0,1,0,1,2.44567
1,1,0,0,0,1,-1,0,-1,1,5.56897
